timestamp,vbat1642964219.08581,3.86
1642964355.657902,3.69
1642964356.700906,3.69
1642964357.761888,3.69
1642964358.801532,3.69
1642964359.841186,3.69
1642964360.881067,3.69
1642964361.920528,3.69
1642964362.961323,3.69
1642964363.996695,3.69
1642964365.036727,3.68
1642964366.075319,3.68
1642964367.111311,3.68
1642964368.151563,3.68
1642964369.19276,3.68
1642964370.236831,3.68
1642964371.297539,3.68
1642964372.332302,3.68
1642964373.372471,3.68
1642964374.41184,3.68
1642964375.470214,3.68
1642964376.50572,3.68
1642964377.54391,3.68
1642964378.585722,3.68
1642964379.62716,3.68
1642964380.664384,3.68
1642964381.705551,3.68
1642964382.745961,3.68
1642964383.784975,3.68
1642964384.823224,3.68
1642964385.863158,3.68
1642964386.904093,3.68
1642964387.945681,3.68
1642964389.145758,3.68
1642964390.193649,3.68
1642964391.232216,3.68
1642964392.268553,3.68
1642964393.307883,3.68
1642964394.348908,3.68
1642964395.389484,3.68
1642964396.429019,3.68
1642964397.471901,3.68
1642964398.511516,3.68
1642964399.552667,3.68
1642964400.591486,3.68
1642964401.628859,3.68
1642964402.665542,3.68
1642964403.703957,3.68
1642964404.739551,3.68
1642964405.802926,3.68
1642964406.841519,3.68
1642964407.902336,3.68
1642964408.946578,3.68
1642964409.985898,3.68
1642964411.025643,3.68
1642964412.065748,3.68
1642964413.104165,3.68
1642964414.140518,3.68
1642964415.189489,3.68
1642964416.235356,3.68
1642964417.268332,3.68
1642964418.308719,3.68
1642964419.352445,3.68
1642964420.390837,3.68
1642964421.425852,3.68
1642964422.464084,3.68
1642964423.512558,3.68
1642964424.551127,3.68
1642964425.592766,3.68
1642964426.637829,3.68
1642964427.679048,3.68
1642964428.719415,3.68
1642964429.758824,3.68
1642964430.796973,3.68
1642964431.835231,3.68
1642964432.869833,3.68
1642964433.907017,3.68
1642964434.941334,3.68
1642964435.980249,3.68
1642964437.023743,3.68
1642964438.062494,3.68
1642964439.098761,3.68
1642964440.136797,3.68
1642964441.179287,3.68
1642964442.22063,3.68
1642964443.256251,3.68
1642964444.294471,3.68
1642964445.334445,3.68
1642964446.374076,3.68
1642964447.412079,3.68
1642964448.454145,3.68
1642964449.494977,3.68
1642964450.536742,3.68
1642964451.570583,3.68
1642964452.615911,3.68
1642964453.657324,3.68
1642964454.700049,3.68
1642964455.741716,3.68
1642964456.781489,3.68
1642964457.823972,3.68
1642964458.862039,3.68
1642964459.900463,3.68
1642964460.944271,3.68
1642964461.983879,3.68
1642964463.020107,3.68
1642964464.057679,3.68
1642964465.096926,3.68
1642964466.147095,3.68
1642964467.183824,3.68
1642964468.224053,3.68
1642964469.274132,3.68
1642964470.31255,3.68
1642964471.355264,3.68
1642964472.389888,3.68
1642964473.427441,3.68
1642964474.465284,3.68
1642964475.503723,3.68
1642964476.540958,3.68
1642964477.587879,3.68
1642964478.627219,3.68
1642964479.669085,3.68
1642964480.710196,3.68
1642964481.756373,3.68
1642964482.79375,3.68
1642964483.835741,3.68
1642964484.874277,3.68
1642964485.919942,3.68
1642964486.959055,3.68
1642964487.998001,3.68
1642964489.042229,3.68
1642964490.079212,3.68
1642964491.118591,3.68
1642964492.160251,3.68
1642964493.201031,3.68
1642964494.249861,3.68
1642964495.284641,3.68
1642964496.319563,3.68
1642964497.361309,3.68
1642964498.402344,3.68
1642964499.44065,3.68
1642964500.478544,3.68
1642964501.51775,3.68
1642964502.569092,3.68
1642964503.60636,3.68
1642964504.649045,3.68
1642964505.681165,3.68
1642964506.716927,3.68
1642964507.748872,3.68
1642964508.787092,3.68
1642964509.823851,3.68
1642964510.894611,3.68
1642964511.934275,3.68
1642964512.982825,3.68
1642964514.017098,3.68
1642964515.053366,3.68
1642964516.093059,3.68
1642964517.131225,3.68
1642964518.173721,3.68
1642964519.222902,3.68
1642964520.262272,3.68
1642964521.305254,3.68
1642964522.347619,3.68
1642964523.388227,3.68
1642964524.425742,3.68
1642964525.463953,3.68
1642964526.504782,3.68
1642964527.553506,3.68
1642964528.595566,3.68
1642964529.63238,3.68
1642964530.696617,3.68
1642964531.732863,3.68
1642964532.801977,3.68
1642964533.847795,3.68
1642964534.902077,3.68
1642964535.942996,3.68
1642964536.980703,3.68
1642964538.016803,3.68
1642964539.054958,3.68
1642964540.096184,3.68
1642964541.141111,3.68
1642964542.1759,3.68
1642964543.222928,3.68
1642964544.267679,3.68
1642964545.309415,3.68
1642964546.354636,3.68
1642964547.403748,3.68
1642964548.451466,3.68
1642964549.495206,3.68
1642964550.533602,3.68
1642964551.572315,3.68
1642964552.608576,3.68
1642964553.643553,3.68
1642964554.689572,3.68
1642964555.740957,3.68
1642964556.784313,3.68
1642964557.828004,3.68
1642964558.866117,3.68
1642964559.909388,3.68
1642964560.956291,3.68
1642964561.999352,3.68
1642964563.042295,3.68
1642964564.081622,3.68
1642964565.124519,3.68
1642964566.169238,3.68
1642964567.206658,3.68
1642964568.24401,3.68
1642964569.287174,3.68
1642964570.332324,3.68
1642964571.372809,3.68
1642964572.457685,3.68
1642964573.501083,3.68
1642964574.539047,3.68
1642964575.593771,3.68
1642964576.640511,3.68
1642964577.684314,3.68
1642964578.724642,3.68
1642964579.769483,3.68
1642964580.804222,3.68
1642964581.841791,3.68
1642964582.877857,3.68
1642964583.924434,3.68
1642964584.970908,3.68
1642964586.013818,3.68
1642964587.053153,3.68
1642964588.096644,3.68
1642964589.1386,3.68
1642964590.175401,3.68
1642964591.218085,3.68
1642964592.26099,3.68
1642964593.309504,3.68
1642964594.357051,3.68
1642964595.398099,3.68
1642964596.436718,3.68
1642964597.473536,3.68
1642964598.508311,3.68
1642964599.545655,3.68
1642964600.582705,3.68
1642964601.627435,3.68
1642964602.666807,3.68
1642964603.703975,3.68
1642964604.748636,3.68
1642964605.795251,3.68
1642964606.839869,3.68
1642964607.881965,3.68
1642964608.919354,3.68
1642964609.963224,3.68
1642964611.00676,3.68
1642964612.042458,3.68
1642964613.087528,3.68
1642964614.133381,3.68
1642964615.176864,3.68
1642964616.212391,3.68
1642964617.249687,3.68
1642964618.286267,3.68
1642964619.324744,3.68
1642964620.363971,3.68
1642964621.4031,3.68
1642964622.440235,3.68
1642964623.475345,3.68
1642964624.512581,3.68
1642964625.584935,3.68
1642964626.625323,3.68
1642964627.674558,3.68
1642964628.719421,3.68
1642964629.778152,3.68
1642964630.816478,3.68
1642964631.877156,3.68
1642964632.913827,3.68
1642964633.981391,3.68
1642964635.029249,3.68
1642964636.08998,3.68
1642964637.134145,3.68
1642964638.171288,3.68
1642964639.2063,3.68
1642964640.246649,3.68
1642964641.285286,3.68
1642964642.322758,3.68
1642964643.365107,3.68
1642964644.409278,3.68
1642964645.452123,3.68
1642964646.491505,3.68
1642964647.533911,3.68
1642964648.5796,3.68
1642964649.617516,3.67
1642964650.656073,3.67
1642964651.692998,3.67
1642964652.735784,3.67
1642964653.79465,3.67
1642964654.835415,3.68
1642964655.897944,3.68
1642964656.940875,3.68
1642964657.994874,3.68
1642964659.039684,3.68
1642964660.077979,3.67
1642964661.119405,3.67
1642964662.156892,3.67
1642964663.201795,3.67
1642964664.242075,3.67
1642964665.283999,3.67
1642964666.32811,3.67
1642964667.36618,3.67
1642964668.412236,3.67
1642964669.458739,3.67
1642964670.499203,3.67
1642964671.533499,3.67
1642964672.569645,3.67
1642964673.610893,3.67
1642964674.658171,3.67
1642964675.711962,3.67
1642964676.754425,3.67
1642964677.828197,3.67
1642964678.87483,3.67
1642964679.917246,3.67
1642964680.951227,3.67
1642964681.988359,3.67
1642964683.026057,3.67
1642964684.063814,3.67
1642964685.116839,3.67
1642964686.158986,3.67
1642964687.199781,3.67
1642964688.243076,3.67
1642964689.285962,3.67
1642964690.326008,3.67
1642964691.373202,3.67
1642964692.418425,3.67
1642964693.453005,3.67
1642964694.496954,3.67
1642964695.532646,3.67
1642964696.56959,3.67
1642964697.629762,3.67
1642964698.675688,3.67
1642964699.712258,3.67
1642964700.751769,3.67
1642964701.793056,3.67
1642964702.838231,3.67
1642964703.883319,3.67
1642964704.926922,3.67
1642964705.971572,3.67
1642964707.009436,3.67
1642964708.044548,3.67
1642964709.082455,3.67
1642964710.121969,3.67
1642964711.158752,3.67
1642964712.207312,3.67
1642964713.242175,3.67
1642964714.278851,3.67
1642964715.320838,3.67
1642964716.35861,3.67
1642964717.402735,3.67
1642964718.448861,3.67
1642964719.491706,3.67
1642964720.537846,3.67
1642964721.57788,3.67
1642964722.617456,3.67
1642964723.662479,3.67
1642964724.703146,3.67
1642964725.746351,3.67
1642964726.795885,3.67
1642964727.84227,3.67
1642964728.888054,3.67
1642964729.937022,3.67
1642964730.976228,3.67
1642964732.019631,3.67
1642964733.060578,3.67
1642964734.098238,3.67
1642964735.157958,3.67
1642964736.204922,3.67
1642964737.262739,3.67
1642964738.305741,3.67
1642964739.361533,3.67
1642964740.397652,3.67
1642964741.481058,3.67
1642964742.52332,3.67
1642964743.564661,3.67
1642964744.601277,3.67
1642964745.668435,3.67
1642964746.712344,3.67
1642964747.766186,3.67
1642964748.813364,3.67
1642964749.87142,3.67
1642964750.918121,3.67
1642964751.975935,3.67
1642964753.016593,3.67
1642964754.07645,3.67
1642964755.122889,3.67
1642964756.175059,3.67
1642964757.211607,3.67
1642964758.281758,3.67
1642964759.324258,3.67
1642964760.37924,3.67
1642964761.425366,3.67
1642964762.482994,3.67
1642964763.523186,3.67
1642964764.581526,3.67
1642964765.618842,3.67
1642964766.657944,3.67
1642964767.701136,3.67
1642964768.743495,3.67
1642964769.788123,3.67
1642964770.830171,3.67
1642964771.874133,3.67
1642964772.91124,3.67
1642964773.947573,3.67
1642964774.98732,3.67
1642964776.025202,3.67
1642964777.073084,3.67
1642964778.109388,3.67
1642964779.145882,3.67
1642964780.183307,3.67
1642964781.219413,3.67
1642964782.256151,3.67
1642964783.29734,3.67
1642964784.33363,3.67
1642964785.378539,3.67
1642964786.412711,3.67
1642964787.459982,3.67
1642964788.503995,3.67
1642964789.542672,3.67
1642964790.5899,3.67
1642964791.629303,3.67
1642964792.667083,3.67
1642964793.706856,3.67
1642964794.749181,3.67
1642964795.806638,3.67
1642964796.849861,3.67
1642964797.910115,3.67
1642964798.957684,3.67
1642964800.011672,3.67
1642964801.055993,3.67
1642964802.111758,3.67
1642964803.147922,3.67
1642964804.213608,3.67
1642964805.253998,3.67
1642964806.29595,3.67
1642964807.333687,3.67
1642964808.391939,3.67
1642964809.427118,3.67
1642964810.46345,3.67
1642964811.504461,3.67
1642964812.539667,3.67
1642964813.577523,3.67
1642964814.621459,3.67
1642964815.666704,3.67
1642964816.709489,3.67
1642964817.757643,3.67
1642964818.79963,3.67
1642964819.837636,3.67
1642964820.874949,3.67
1642964821.928095,3.67
1642964822.96757,3.67
1642964824.030133,3.67
1642964825.068447,3.67
1642964826.1339,3.67
1642964827.17825,3.67
1642964828.241697,3.67
1642964829.287073,3.67
1642964830.332595,3.67
1642964831.379885,3.67
1642964832.463171,3.67
1642964833.50856,3.67
1642964834.543662,3.67
1642964835.58034,3.67
1642964836.620681,3.67
1642964837.663683,3.67
1642964838.706487,3.67
1642964839.744607,3.67
1642964840.787199,3.67
1642964841.830792,3.67
1642964842.867771,3.67
1642964843.910997,3.67
1642964844.959794,3.67
1642964846.001628,3.67
1642964847.050391,3.67
1642964848.08655,3.67
1642964849.121032,3.67
1642964850.158428,3.67
1642964851.19972,3.67
1642964852.245474,3.67
1642964853.287065,3.67
1642964854.330909,3.67
1642964855.376058,3.67
1642964856.521861,3.67
1642964857.563072,3.67
1642964858.605806,3.67
1642964859.649251,3.67
1642964860.687275,3.67
1642964861.728538,3.67
1642964862.778275,3.67
1642964863.821422,3.67
1642964864.862299,3.67
1642964865.9054,3.67
1642964866.949999,3.67
1642964867.994739,3.67
1642964869.051704,3.67
1642964870.102423,3.67
1642964871.149308,3.67
1642964872.194163,3.67
1642964873.570621,3.67
1642964874.607792,3.67
1642964875.662077,3.67
1642964876.708225,3.67
1642964877.749089,3.67
1642964878.784098,3.67
1642964879.823549,3.67
1642964880.860772,3.67
1642964881.895434,3.67
1642964882.933647,3.67
1642964884.549414,3.67
1642964885.596106,3.67
1642964886.643811,3.67
1642964887.92225,3.67
1642964888.961198,3.67
1642964890.000754,3.67
1642964891.033832,3.67
1642964892.075884,3.67
1642964893.112945,3.67
1642964894.15174,3.67
1642964895.191085,3.67
1642964896.233479,3.67
1642964897.273697,3.67
1642964898.313414,3.67
1642964899.360099,3.67
1642964900.39965,3.67
1642964901.763558,3.67
1642964902.798988,3.67
1642964903.83484,3.67
1642964904.875621,3.67
1642964905.915637,3.67
1642964906.9559,3.67
1642964907.998877,3.67
1642964909.03491,3.67
1642964910.078807,3.67
1642964911.121129,3.67
1642964912.161634,3.67
1642964913.199562,3.67
1642964914.233224,3.67
1642964915.272827,3.67
1642964916.31663,3.67
1642964917.356828,3.67
1642964918.397372,3.67
1642964919.439527,3.67
1642964920.481572,3.67
1642964921.523363,3.67
1642964922.571004,3.67
1642964923.610679,3.67
1642964924.648312,3.67
1642964925.686665,3.67
1642964926.726321,3.67
1642964927.766052,3.67
1642964928.806701,3.67
1642964929.852424,3.67
1642964930.895033,3.67
1642964931.936065,3.67
1642964933.007137,3.67
1642964934.047225,3.67
1642964935.095411,3.67
1642964936.132501,3.67
1642964937.177878,3.67
1642964938.217588,3.67
1642964939.257756,3.67
1642964940.298319,3.67
1642964941.59524,3.67
1642964942.631758,3.67
1642964943.670035,3.67
1642964944.709112,3.67
1642964945.751213,3.67
1642964946.859257,3.67
1642964947.898862,3.67
1642964948.940918,3.67
1642964949.980588,3.67
1642964951.019901,3.67
1642964952.056074,3.67
1642964953.109569,3.67
1642964954.149398,3.67
1642964955.211364,3.67
1642964956.252262,3.67
1642964957.30693,3.67
1642964958.347102,3.67
1642964959.390102,3.67
1642964960.432865,3.67
1642964961.472311,3.67
1642964962.511286,3.67
1642964963.557146,3.67
1642964964.59519,3.67
1642964965.639492,3.67
1642964966.674827,3.67
1642964967.719057,3.67
1642964968.758247,3.67
1642964969.794669,3.67
1642964970.836256,3.67
1642964971.877682,3.67
1642964972.925258,3.67
1642964973.978099,3.67
1642964975.026983,3.67
1642964976.0693,3.67
1642964977.133556,3.67
1642964978.173612,3.67
1642964979.229153,3.67
1642964980.271014,3.67
1642964981.309966,3.67
1642964982.348068,3.67
1642964983.390508,3.67
1642964984.43492,3.67
1642964985.496221,3.67
1642964986.531939,3.67
1642964987.574286,3.67
1642964988.620193,3.67
1642964989.659754,3.67
1642964990.697765,3.67
1642964991.73955,3.67
1642964992.783697,3.67
1642964993.823041,3.67
1642964994.867452,3.67
1642964995.906331,3.67
1642964996.943254,3.67
1642964997.986559,3.67
1642964999.022779,3.67
1642965000.059572,3.67
1642965001.100353,3.67
1642965002.14592,3.67
1642965003.188303,3.67
1642965004.228194,3.67
1642965005.272923,3.67
1642965006.306187,3.67
1642965007.339787,3.67
1642965008.382271,3.67
1642965009.417788,3.67
1642965010.478266,3.67
1642965011.514007,3.67
1642965012.561854,3.67
1642965013.601899,3.67
1642965014.655691,3.67
1642965015.69076,3.67
1642965016.729341,3.67
1642965017.766271,3.67
1642965018.805019,3.67
1642965019.847417,3.67
1642965020.894653,3.67
1642965021.934508,3.67
1642965022.975438,3.67
1642965024.01759,3.67
1642965025.053632,3.67
1642965026.094056,3.67
1642965027.133439,3.67
1642965028.171144,3.67
1642965029.208382,3.67
1642965030.266477,3.67
1642965031.309251,3.67
1642965032.374912,3.67
1642965033.45049,3.67
1642965034.490879,3.67
1642965035.532509,3.67
1642965036.570893,3.67
1642965037.610168,3.67
1642965038.692278,3.67
1642965039.733029,3.67
1642965040.773486,3.67
1642965041.808687,3.67
1642965042.876252,3.67
1642965043.917193,3.67
1642965044.975959,3.67
1642965046.013232,3.67
1642965047.049611,3.67
1642965048.083843,3.67
1642965049.117542,3.67
1642965050.152007,3.67
1642965051.186153,3.67
1642965052.225251,3.67
1642965053.263471,3.67
1642965054.297935,3.67
1642965055.335227,3.67
1642965056.371523,3.67
1642965057.410728,3.67
1642965058.451565,3.67
1642965059.493238,3.67
1642965060.54863,3.67
1642965061.589913,3.67
1642965062.62904,3.67
1642965063.67379,3.67
1642965064.720674,3.67
1642965065.760642,3.67
1642965066.806448,3.67
1642965067.843469,3.67
1642965068.888263,3.67
1642965069.930947,3.67
1642965070.967947,3.67
1642965072.002937,3.67
1642965073.046967,3.67
1642965074.099567,3.67
1642965075.144406,3.67
1642965076.204145,3.67
1642965077.243732,3.67
1642965078.303529,3.67
1642965079.343573,3.67
1642965080.405698,3.67
1642965081.443967,3.67
1642965082.50199,3.67
1642965083.540553,3.67
1642965084.582103,3.67
1642965085.617409,3.67
1642965086.653904,3.67
1642965087.698361,3.67
1642965088.731694,3.67
1642965089.772573,3.67
1642965090.808576,3.67
1642965091.845227,3.67
1642965092.884418,3.67
1642965093.921866,3.67
1642965094.959414,3.67
1642965096.020972,3.67
1642965097.059039,3.67
1642965098.119713,3.67
1642965099.217286,3.67
1642965100.253327,3.67
1642965101.288474,3.67
1642965102.326609,3.67
1642965103.364472,3.67
1642965104.425436,3.67
1642965105.465333,3.67
1642965106.501185,3.67
1642965107.539612,3.67
1642965108.573407,3.67
1642965109.612018,3.67
1642965110.649628,3.67
1642965111.685854,3.67
1642965112.731458,3.67
1642965113.769957,3.67
1642965114.805748,3.67
1642965115.843234,3.66
1642965116.882318,3.66
1642965117.92468,3.66
1642965118.963796,3.66
1642965119.997727,3.66
1642965121.035606,3.67
1642965122.074482,3.67
1642965123.108913,3.67
1642965124.148511,3.67
1642965125.188405,3.67
1642965126.230076,3.67
1642965127.274762,3.67
1642965128.320183,3.67
1642965129.360593,3.67
1642965130.397503,3.67
1642965131.436066,3.67
1642965132.473569,3.67
1642965133.510368,3.67
1642965134.551099,3.67
1642965135.589433,3.67
1642965136.633399,3.67
1642965137.671564,3.67
1642965138.707989,3.67
1642965139.753487,3.67
1642965140.793322,3.67
1642965141.832464,3.67
1642965142.871261,3.67
1642965143.909555,3.67
1642965144.941617,3.67
1642965145.977721,3.67
1642965147.011071,3.67
1642965148.047724,3.67
1642965149.088054,3.67
1642965150.123446,3.67
1642965151.157117,3.67
1642965152.196021,3.67
1642965153.233881,3.67
1642965154.272209,3.67
1642965155.306664,3.66
1642965156.349051,3.66
1642965157.392748,3.66
1642965158.431464,3.66
1642965159.470927,3.66
1642965160.511448,3.67
1642965161.547172,3.67
1642965162.580996,3.67
1642965163.617243,3.67
1642965164.654895,3.67
1642965165.690391,3.67
1642965166.737069,3.67
1642965167.780544,3.67
1642965168.819453,3.67
1642965169.855924,3.67
1642965170.892507,3.66
1642965171.930059,3.66
1642965172.967796,3.66
1642965174.006087,3.66
1642965175.039723,3.66
1642965176.077784,3.66
1642965177.114723,3.66
1642965178.153129,3.66
1642965179.190809,3.66
1642965180.226972,3.67
1642965181.28921,3.67
1642965182.329497,3.67
1642965183.404408,3.67
1642965184.442072,3.67
1642965185.477953,3.67
1642965186.515646,3.67
1642965187.552304,3.67
1642965188.589093,3.67
1642965189.626519,3.67
1642965190.665335,3.67
1642965191.699477,3.67
1642965192.7392,3.67
1642965193.781102,3.67
1642965194.819639,3.67
1642965195.858457,3.67
1642965196.897847,3.67
1642965197.939586,3.67
1642965198.97839,3.67
1642965200.011923,3.67
1642965201.049774,3.66
1642965202.0888,3.66
1642965203.126915,3.66
1642965204.161886,3.66
1642965205.202745,3.66
1642965206.243495,3.66
1642965207.283581,3.66
1642965208.324471,3.66
1642965209.362307,3.66
1642965210.407721,3.66
1642965211.449476,3.66
1642965212.510189,3.66
1642965213.553148,3.66
1642965214.611414,3.66
1642965215.652337,3.66
1642965216.733424,3.66
1642965217.771047,3.66
1642965218.817509,3.66
1642965219.857738,3.66
1642965220.89625,3.67
1642965221.934726,3.67
1642965222.973287,3.67
1642965224.007425,3.67
1642965225.045048,3.67
1642965226.085653,3.66
1642965227.122381,3.66
1642965228.162696,3.66
1642965229.204117,3.66
1642965230.24434,3.66
1642965231.285059,3.66
1642965232.33305,3.66
1642965233.373353,3.66
1642965234.425457,3.66
1642965235.462379,3.66
1642965236.496884,3.66
1642965237.532774,3.66
1642965238.574764,3.66
1642965239.616968,3.66
1642965240.656895,3.66
1642965241.696612,3.66
1642965242.737066,3.66
1642965243.774963,3.66
1642965244.81302,3.66
1642965245.851606,3.66
1642965246.88892,3.66
1642965247.935461,3.66
1642965248.985696,3.66
1642965250.05004,3.66
1642965251.090414,3.66
1642965252.138014,3.66
1642965253.176862,3.66
1642965254.241882,3.66
1642965255.283998,3.66
1642965256.337347,3.66
1642965257.37809,3.66
1642965258.429166,3.66
1642965259.466291,3.66
1642965260.504733,3.66
1642965261.5472,3.66
1642965262.582678,3.66
1642965263.620849,3.66
1642965264.657755,3.66
1642965265.710782,3.66
1642965266.751369,3.66
1642965267.789791,3.66
1642965268.829537,3.66
1642965269.873909,3.66
1642965270.912094,3.66
1642965271.95477,3.66
1642965272.996026,3.66
1642965274.055196,3.66
1642965275.092293,3.66
1642965276.1312,3.66
1642965277.173329,3.66
1642965278.21421,3.66
1642965279.251773,3.66
1642965280.292198,3.66
1642965281.330486,3.66
1642965282.368137,3.66
1642965283.403991,3.66
1642965284.443393,3.66
1642965285.481723,3.66
1642965286.52685,3.66
1642965287.565964,3.66
1642965288.606929,3.66
1642965289.669837,3.66
1642965290.711258,3.66
1642965291.760739,3.66
1642965292.799521,3.66
1642965293.832437,3.66
1642965294.87485,3.66
1642965295.916572,3.66
1642965296.957962,3.66
1642965297.997601,3.66
1642965299.037651,3.66
1642965300.073806,3.66
1642965301.112116,3.66
1642965302.148646,3.66
1642965303.202488,3.66
1642965304.242096,3.66
1642965305.284122,3.66
1642965306.322368,3.66
1642965307.385527,3.66
1642965308.427752,3.66
1642965309.46592,3.66
1642965310.50598,3.66
1642965311.541527,3.66
1642965312.582141,3.66
1642965313.621038,3.66
1642965314.659341,3.66
1642965315.700121,3.66
1642965316.740996,3.66
1642965317.777996,3.66
1642965318.811728,3.66
1642965319.849492,3.66
1642965320.887488,3.66
1642965321.923205,3.66
1642965322.959189,3.66
1642965324.001655,3.66
1642965325.039381,3.66
1642965326.077406,3.66
1642965327.115461,3.66
1642965328.157922,3.66
1642965329.198366,3.66
1642965330.240015,3.66
1642965331.279137,3.66
1642965332.318432,3.66
1642965333.356747,3.66
1642965334.396742,3.66
1642965335.446132,3.66
1642965336.490196,3.66
1642965337.535518,3.66
1642965338.597571,3.66
1642965339.639221,3.66
1642965340.679291,3.66
1642965341.714816,3.66
1642965342.755808,3.66
1642965343.797802,3.66
1642965344.837606,3.66
1642965345.878123,3.66
1642965346.914906,3.66
1642965347.955359,3.66
1642965348.989133,3.66
1642965350.02668,3.66
1642965351.067763,3.66
1642965352.104321,3.66
1642965353.142553,3.66
1642965354.177973,3.66
1642965355.215379,3.66
1642965356.254187,3.66
1642965357.294305,3.66
1642965358.33247,3.66
1642965359.369022,3.66
1642965360.408751,3.66
1642965361.465174,3.66
1642965362.505385,3.66
1642965363.542611,3.66
1642965364.581986,3.66
1642965365.623699,3.66
1642965366.660222,3.66
1642965367.725742,3.66
1642965368.762783,3.66
1642965369.826554,3.66
1642965370.877656,3.66
1642965371.928528,3.66
1642965372.976681,3.66
1642965374.010201,3.66
1642965375.048305,3.66
1642965376.082644,3.66
1642965377.121784,3.66
1642965378.164267,3.66
1642965379.204336,3.66
1642965380.238991,3.66
1642965381.274687,3.66
1642965382.314417,3.66
1642965383.353786,3.66
1642965384.39677,3.66
1642965385.438459,3.66
1642965386.483351,3.66
1642965387.539964,3.66
1642965388.579466,3.66
1642965389.67076,3.66
1642965390.741479,3.66
1642965391.783011,3.66
1642965392.840177,3.66
1642965393.881861,3.66
1642965394.925216,3.66
1642965395.965341,3.66
1642965397.012334,3.66
1642965398.04919,3.66
1642965399.087049,3.66
1642965400.124421,3.66
1642965401.17382,3.66
1642965402.210135,3.66
1642965403.251859,3.66
1642965404.288342,3.66
1642965405.331831,3.66
1642965406.371692,3.66
1642965407.41272,3.66
1642965408.447899,3.66
1642965409.4991,3.66
1642965410.53741,3.66
1642965411.575764,3.66
1642965412.618397,3.66
1642965413.664489,3.66
1642965414.704125,3.66
1642965415.762487,3.66
1642965416.800261,3.66
1642965417.86453,3.66
1642965418.900608,3.66
1642965419.963876,3.66
1642965421.009324,3.66
1642965422.044437,3.66
1642965423.173648,3.66
1642965424.287166,3.66
1642965425.325033,3.66
1642965426.359564,3.66
1642965427.401622,3.66
1642965428.445198,3.66
1642965429.49694,3.66
1642965430.538935,3.66
1642965431.578081,3.66
1642965432.623165,3.66
1642965433.668493,3.66
