1635087600,46.0352,-71.9187,0
1635087650,46.0355,-71.9167,75
1635087700,46.0358,-71.9148,150
1635087750,46.036,-71.9127,225
1635087800,46.0363,-71.9105,300
1635087850,46.0366,-71.908,375
1635087900,46.0368,-71.9053,450
1635087950,46.037,-71.9024,525
1635088000,46.0372,-71.8993,600
1635088050,46.0373,-71.8959,675
1635088100,46.0374,-71.8924,750
1635088150,46.0375,-71.8887,825
1635088200,46.0375,-71.8846,900
1635088250,46.0376,-71.8801,975
1635088300,46.0376,-71.8753,1050
1635088350,46.0376,-71.87,1125
1635088400,46.0376,-71.8643,1200
1635088450,46.0376,-71.8582,1275
1635088500,46.0375,-71.8517,1350
1635088550,46.0373,-71.845,1425
1635088600,46.0371,-71.8379,1500
1635088650,46.0369,-71.8307,1575
1635088700,46.0366,-71.8232,1650
1635088750,46.0362,-71.8156,1725
1635088800,46.0359,-71.8078,1800
1635088850,46.0355,-71.8,1875
1635088900,46.0351,-71.7921,1950
1635088950,46.0347,-71.7843,2025
1635089000,46.0344,-71.7764,2100
1635089050,46.034,-71.7686,2175
1635089100,46.0337,-71.7608,2250
1635089150,46.0334,-71.7529,2325
1635089200,46.033,-71.745,2400
1635089250,46.0326,-71.7371,2475
1635089300,46.0322,-71.729,2550
1635089350,46.0318,-71.7208,2625
1635089400,46.0312,-71.7126,2700
1635089450,46.0307,-71.7042,2775
1635089500,46.0301,-71.6957,2850
1635089550,46.0294,-71.6871,2925
1635089600,46.0287,-71.6783,3000
1635089650,46.028,-71.6695,3075
1635089700,46.0272,-71.6605,3150
1635089750,46.0264,-71.6513,3225
1635089800,46.0255,-71.6421,3300
1635089850,46.0246,-71.6328,3375
1635089900,46.0237,-71.6233,3450
1635089950,46.0228,-71.6137,3525
1635090000,46.0218,-71.6041,3600
1635090050,46.0208,-71.5944,3675
1635090100,46.0198,-71.5846,3750
1635090150,46.0187,-71.5748,3825
1635090200,46.0176,-71.5648,3900
1635090250,46.0165,-71.5549,3975
1635090300,46.0154,-71.5448,4050
1635090350,46.0143,-71.5347,4125
1635090400,46.0131,-71.5244,4200
1635090450,46.0119,-71.514,4275
1635090500,46.0107,-71.5035,4350
1635090550,46.0094,-71.4927,4425
1635090600,46.0082,-71.4818,4500
1635090650,46.0069,-71.4705,4575
1635090700,46.0055,-71.4589,4650
1635090750,46.0042,-71.447,4725
1635090800,46.0029,-71.4348,4800
1635090850,46.0016,-71.4223,4875
1635090900,46.0003,-71.4094,4950
1635090950,45.999,-71.3962,4890.5
1635091000,45.9977,-71.3841,4573.56
1635091050,45.9965,-71.3731,4261.89
1635091100,45.9953,-71.3628,3955.3
1635091150,45.9941,-71.3529,3653.57
1635091200,45.993,-71.3434,3356.53
1635091250,45.9919,-71.3342,3064
1635091300,45.991,-71.3254,2775.8
1635091350,45.9901,-71.317,2491.79
1635091400,45.9894,-71.309,2211.82
1635091450,45.9886,-71.3011,1935.75
1635091500,45.9878,-71.2933,1663.45
1635091550,45.9872,-71.2863,1394.79
1635091600,45.9867,-71.2804,1129.66
1635091650,45.9864,-71.2752,867.943
1635091700,45.9862,-71.2702,609.532
1635091750,45.9861,-71.2664,354.326
1635091800,45.986,-71.2638,102.229
1635091821,45.986,-71.2628,-2.74645
