1635087600,45.413,-73.3106,0
1635087650,45.4125,-73.3089,75
1635087700,45.412,-73.3072,150
1635087750,45.4115,-73.3054,225
1635087800,45.411,-73.3036,300
1635087850,45.4105,-73.3018,375
1635087900,45.41,-73.3,450
1635087950,45.4095,-73.2982,525
1635088000,45.409,-73.2963,600
1635088050,45.4085,-73.2945,675
1635088100,45.4079,-73.2926,750
1635088150,45.4074,-73.2908,825
1635088200,45.4069,-73.2888,900
1635088250,45.4064,-73.2869,975
1635088300,45.4059,-73.2848,1050
1635088350,45.4055,-73.2827,1125
1635088400,45.4051,-73.2806,1200
1635088450,45.4047,-73.2783,1275
1635088500,45.4044,-73.2757,1350
1635088550,45.4041,-73.273,1425
1635088600,45.4038,-73.27,1500
1635088650,45.4036,-73.2667,1575
1635088700,45.4034,-73.2632,1650
1635088750,45.4033,-73.2593,1725
1635088800,45.4032,-73.2552,1800
1635088850,45.4032,-73.2508,1875
1635088900,45.4033,-73.2461,1950
1635088950,45.4034,-73.2412,2025
1635089000,45.4036,-73.2361,2100
1635089050,45.4039,-73.2307,2175
1635089100,45.4043,-73.2252,2250
1635089150,45.4047,-73.2195,2325
1635089200,45.4052,-73.2136,2400
1635089250,45.4058,-73.2076,2475
1635089300,45.4064,-73.2013,2550
1635089350,45.4071,-73.1948,2625
1635089400,45.4078,-73.1882,2700
1635089450,45.4085,-73.1814,2775
1635089500,45.4093,-73.1745,2850
1635089550,45.41,-73.1675,2925
1635089600,45.4108,-73.1604,3000
1635089650,45.4116,-73.1534,3075
1635089700,45.4124,-73.1464,3150
1635089750,45.4132,-73.1394,3225
1635089800,45.4141,-73.1324,3300
1635089850,45.415,-73.1254,3375
1635089900,45.4159,-73.1184,3450
1635089950,45.4169,-73.1113,3525
1635090000,45.418,-73.1042,3600
1635090050,45.4191,-73.0969,3675
1635090100,45.4202,-73.0895,3750
1635090150,45.4213,-73.082,3825
1635090200,45.4225,-73.0743,3900
1635090250,45.4237,-73.0664,3975
1635090300,45.4248,-73.0584,4050
1635090350,45.426,-73.0503,4125
1635090400,45.4272,-73.042,4200
1635090450,45.4284,-73.0335,4275
1635090500,45.4296,-73.0249,4350
1635090550,45.4308,-73.0162,4425
1635090600,45.4321,-73.0073,4500
1635090650,45.4334,-72.9981,4575
1635090700,45.4347,-72.9888,4650
1635090750,45.4361,-72.9793,4725
1635090800,45.4375,-72.9696,4800
1635090850,45.439,-72.9596,4875
1635090900,45.4406,-72.9494,4950
1635090950,45.4422,-72.9391,4890.5
1635091000,45.4436,-72.9295,4573.56
1635091050,45.4449,-72.9209,4261.89
1635091100,45.4462,-72.9129,3955.3
1635091150,45.4474,-72.9055,3653.57
1635091200,45.4485,-72.8986,3356.53
1635091250,45.4493,-72.8916,3064
1635091300,45.45,-72.8846,2775.8
1635091350,45.4505,-72.8779,2491.79
1635091400,45.4508,-72.8718,2211.82
1635091450,45.4507,-72.8667,1935.75
1635091500,45.4503,-72.8625,1663.45
1635091550,45.4497,-72.8592,1394.79
1635091600,45.4491,-72.8565,1129.66
1635091650,45.4486,-72.8541,867.943
1635091700,45.4481,-72.8517,609.532
1635091750,45.4477,-72.8495,354.326
1635091800,45.4474,-72.8474,102.229
1635091821,45.4473,-72.8467,-2.74645
