1635080400,45.413,-73.3106,0
1635080450,45.4141,-73.3091,75
1635080500,45.4152,-73.3075,150
1635080550,45.4162,-73.3059,225
1635080600,45.4173,-73.304,300
1635080650,45.4183,-73.3018,375
1635080700,45.4194,-73.2993,450
1635080750,45.4204,-73.2966,525
1635080800,45.4214,-73.2937,600
1635080850,45.4224,-73.2905,675
1635080900,45.4233,-73.287,750
1635080950,45.4243,-73.2832,825
1635081000,45.4252,-73.2791,900
1635081050,45.426,-73.2747,975
1635081100,45.4269,-73.27,1050
1635081150,45.4277,-73.2649,1125
1635081200,45.4284,-73.2596,1200
1635081250,45.4292,-73.2539,1275
1635081300,45.4299,-73.2479,1350
1635081350,45.4305,-73.2418,1425
1635081400,45.4311,-73.2354,1500
1635081450,45.4317,-73.2288,1575
1635081500,45.4322,-73.2221,1650
1635081550,45.4327,-73.2153,1725
1635081600,45.4331,-73.2083,1800
1635081650,45.4334,-73.2012,1875
1635081700,45.4337,-73.1941,1950
1635081750,45.4339,-73.1868,2025
1635081800,45.434,-73.1794,2100
1635081850,45.4341,-73.1718,2175
1635081900,45.4341,-73.1642,2250
1635081950,45.434,-73.1565,2325
1635082000,45.4339,-73.1486,2400
1635082050,45.4337,-73.1406,2475
1635082100,45.4336,-73.1325,2550
1635082150,45.4334,-73.1242,2625
1635082200,45.4331,-73.1158,2700
1635082250,45.4328,-73.1072,2775
1635082300,45.4325,-73.0983,2850
1635082350,45.4321,-73.0893,2925
1635082400,45.4317,-73.08,3000
1635082450,45.4312,-73.0705,3075
1635082500,45.4307,-73.0609,3150
1635082550,45.4301,-73.0511,3225
1635082600,45.4295,-73.041,3300
1635082650,45.4287,-73.0308,3375
1635082700,45.428,-73.0204,3450
1635082750,45.4271,-73.0098,3525
1635082800,45.4262,-72.9991,3600
1635082850,45.4252,-72.9881,3675
1635082900,45.4241,-72.9769,3750
1635082950,45.4229,-72.9656,3825
1635083000,45.4216,-72.954,3900
1635083050,45.4203,-72.9421,3975
1635083100,45.4189,-72.93,4050
1635083150,45.4174,-72.9176,4125
1635083200,45.4159,-72.905,4200
1635083250,45.4144,-72.8921,4275
1635083300,45.4128,-72.8789,4350
1635083350,45.4113,-72.8654,4425
1635083400,45.4097,-72.8516,4500
1635083450,45.4082,-72.8376,4575
1635083500,45.4067,-72.8234,4650
1635083550,45.4052,-72.8089,4725
1635083600,45.4038,-72.7941,4800
1635083650,45.4023,-72.7792,4875
1635083700,45.4009,-72.7641,4950
1635083750,45.3994,-72.7488,4890.5
1635083800,45.3979,-72.7342,4573.56
1635083850,45.3964,-72.7206,4261.89
1635083900,45.3949,-72.7082,3955.3
1635083950,45.3936,-72.6968,3653.57
1635084000,45.3927,-72.6861,3356.53
1635084050,45.392,-72.6762,3064
1635084100,45.3914,-72.667,2775.8
1635084150,45.3911,-72.6584,2491.79
1635084200,45.3909,-72.6502,2211.82
1635084250,45.3907,-72.6426,1935.75
1635084300,45.3906,-72.6354,1663.45
1635084350,45.3906,-72.6289,1394.79
1635084400,45.3908,-72.6235,1129.66
1635084450,45.3912,-72.6191,867.943
1635084500,45.3919,-72.6155,609.532
1635084550,45.3928,-72.6129,354.326
1635084600,45.3935,-72.6116,102.229
1635084621,45.3938,-72.6112,-2.74645
