1635087600,46.0346,-73.0926,0
1635087650,46.0345,-73.0903,75
1635087700,46.0344,-73.0881,150
1635087750,46.0343,-73.0858,225
1635087800,46.0342,-73.0834,300
1635087850,46.0341,-73.081,375
1635087900,46.034,-73.0785,450
1635087950,46.0339,-73.076,525
1635088000,46.0337,-73.0735,600
1635088050,46.0335,-73.0709,675
1635088100,46.0332,-73.0682,750
1635088150,46.0329,-73.0655,825
1635088200,46.0327,-73.0627,900
1635088250,46.0325,-73.0599,975
1635088300,46.0324,-73.0571,1050
1635088350,46.0325,-73.0542,1125
1635088400,46.0326,-73.0513,1200
1635088450,46.0328,-73.0483,1275
1635088500,46.033,-73.0452,1350
1635088550,46.0332,-73.0421,1425
1635088600,46.0334,-73.0388,1500
1635088650,46.0337,-73.0354,1575
1635088700,46.0339,-73.0319,1650
1635088750,46.034,-73.0283,1725
1635088800,46.0341,-73.0245,1800
1635088850,46.0341,-73.0207,1875
1635088900,46.034,-73.0168,1950
1635088950,46.0338,-73.0128,2025
1635089000,46.0336,-73.0088,2100
1635089050,46.0332,-73.0047,2175
1635089100,46.0328,-73.0007,2250
1635089150,46.0323,-72.9966,2325
1635089200,46.0318,-72.9926,2400
1635089250,46.0312,-72.9886,2475
1635089300,46.0306,-72.9846,2550
1635089350,46.03,-72.9807,2625
1635089400,46.0294,-72.9767,2700
1635089450,46.0288,-72.9728,2775
1635089500,46.0284,-72.9688,2850
1635089550,46.0279,-72.9648,2925
1635089600,46.0276,-72.9608,3000
1635089650,46.0273,-72.9566,3075
1635089700,46.0271,-72.9524,3150
1635089750,46.027,-72.9481,3225
1635089800,46.0269,-72.9438,3300
1635089850,46.0269,-72.9393,3375
1635089900,46.0269,-72.9348,3450
1635089950,46.0271,-72.9302,3525
1635090000,46.0272,-72.9256,3600
1635090050,46.0274,-72.9209,3675
1635090100,46.0277,-72.9161,3750
1635090150,46.028,-72.9113,3825
1635090200,46.0283,-72.9064,3900
1635090250,46.0287,-72.9015,3975
1635090300,46.0291,-72.8964,4050
1635090350,46.0295,-72.8913,4125
1635090400,46.0299,-72.886,4200
1635090450,46.0305,-72.8807,4275
1635090500,46.031,-72.8753,4350
1635090550,46.0317,-72.8698,4425
1635090600,46.0324,-72.8644,4500
1635090650,46.0333,-72.859,4575
1635090700,46.0344,-72.8537,4650
1635090750,46.0355,-72.8484,4725
1635090800,46.0368,-72.8432,4800
1635090850,46.0382,-72.8382,4875
1635090900,46.0397,-72.8333,4950
1635090950,46.0414,-72.8285,4890.5
1635091000,46.0426,-72.8234,4573.56
1635091050,46.0432,-72.8181,4261.89
1635091100,46.0436,-72.8131,3955.3
1635091150,46.0438,-72.8084,3653.57
1635091200,46.0438,-72.804,3356.53
1635091250,46.0436,-72.7998,3064
1635091300,46.0431,-72.7959,2775.8
1635091350,46.0424,-72.792,2491.79
1635091400,46.0418,-72.7882,2211.82
1635091450,46.0413,-72.7844,1935.75
1635091500,46.0411,-72.7807,1663.45
1635091550,46.0409,-72.7773,1394.79
1635091600,46.0407,-72.7742,1129.66
1635091650,46.0405,-72.7712,867.943
1635091700,46.0404,-72.7683,609.532
1635091750,46.0404,-72.7655,354.326
1635091800,46.0404,-72.7628,102.229
1635091821,46.0405,-72.7618,-2.74645
